1436,241,1158
1437,241,1022
1438,243,1060
1439,240,1260
1440,244,1171
1441,242,1212
1442,245,1235
1443,244,1103
1444,244,1153
1445,240,1165
1446,241,1164
1447,246,1166
1448,245,1060
1449,243,1269
1450,260,1047
1451,253,1217
1452,259,1217
1453,241,1126
1454,244,1221
1455,244,1319
1456,309,1125
1457,252,1225
1458,305,1213
1459,247,1278
1460,267,1144
1461,244,1294
1462,250,1171
1463,248,1114
1464,246,1178
1465,273,1091
1466,254,1255
1467,326,1038
1468,249,1189
1469,244,1243
1470,247,1193
1471,245,1135
1472,248,1151
1473,247,1262
1474,250,1058
1475,245,1115
1476,248,1198
1477,252,1132
1478,253,1230
1479,248,1110
1480,247,1276
1481,256,1250
1482,249,1110
1483,281,1145
1484,251,1240
1485,249,1151
1486,250,1180
1487,250,1019
1488,247,1069
1489,246,1032
1490,278,1220
1491,246,1081
1492,251,1202
1493,252,1142
1494,249,1434
1495,249,1229
1496,245,1381
1497,248,1117
1498,246,1236
1499,246,1221
1500,251,1237
1501,247,1290
1502,251,1159
1503,249,1110
1504,250,1039
1505,252,1483
1506,398,1536
1507,411,1599
1508,337,1336
1509,253,1137
1510,252,1126
1511,251,1201
1512,250,1199
1513,249,1070
1514,250,1113
1515,249,1267
1516,251,1145
1517,252,1172
1518,268,1246
1519,251,1153
1520,249,1317
1521,280,1181
1522,253,1109
1523,253,1358
1524,251,1156
1525,277,1334
1526,277,1059
1527,250,1275
1528,253,1343
1529,251,1307
1530,250,1297
1531,250,1176
1532,258,1246
1533,251,1221
1534,253,1290
1535,255,1204
1536,254,1211
1537,255,1437
1538,254,1271
1539,252,1245
1540,246,1190
1541,264,1177
1542,250,1171
1543,247,1358
1544,288,1379
1545,257,1288
1546,254,1139
1547,251,1209
1548,256,1231
1549,253,1435
1550,212,1299
1551,208,1176
1552,251,1161
1553,250,1394
1554,252,1181
1555,251,1255
1556,248,1267
1557,252,1242
1558,211,1183
1559,215,1325
1560,257,1174
1561,251,1272
1562,250,1040
1563,254,1322
1564,255,1283
1565,256,1266
1566,202,1254
1567,203,1354
1568,286,1378
1569,290,1298
1570,253,1090
1571,251,1388
1572,248,1156
1573,247,1229
1574,200,1079
1575,226,1233
1576,242,1056
1577,243,1378
1578,243,1220
1579,240,1185
1580,242,1448
1581,247,1183
1582,199,1171
1583,198,1226
1584,236,1321
1585,235,1250
1586,233,1447
1587,244,1356
1588,244,1190
1589,238,1287
1590,193,1233
1591,198,1373
1592,229,1202
1593,229,1367
1594,249,1288
1595,231,1342
1596,226,1134
1597,228,1246
1598,191,1270
1599,188,1174
1600,221,1309
1601,219,1413
1602,224,1235
1603,221,1280
1604,220,1246
1605,218,1137
1606,183,1600
1607,184,1283
1608,213,1234
1609,215,1367
1610,217,1206
1611,215,1288
1612,213,1469
1613,214,1318
1614,179,1185
1615,181,1132
1616,207,1187
1617,208,1244
1618,208,1315
1619,211,1180
1620,209,1212
1621,207,1434
1622,179,1283
1623,181,1410
1624,250,1423
1625,211,1293
1626,207,1289
1627,201,1241
1628,201,1086
1629,200,1309
1630,179,1241
1631,177,1299
1632,200,1388
1633,199,1288
1634,199,1201
1635,197,1281
1636,200,1367
1637,199,1293
1638,177,1054
1639,173,1235
1640,194,1148
1641,191,1293
1642,195,1211
1643,195,1324
1644,193,1324
1645,194,1285
1646,173,1400
1647,179,1337
1648,191,1142
1649,215,1237
1650,189,1374
1651,190,1284
1652,187,1380
1653,189,1413
1654,167,1360
1655,175,1267
1656,187,1407
1657,188,1387
1658,185,1341
1659,190,1261
1660,186,1299
1661,185,1379
1662,183,1499
1663,172,1372
1664,185,1551
1665,185,1151
1666,186,1206
1667,188,1437
1668,187,1360
1669,189,1412
1670,168,1228
1671,171,1138
1672,182,1279
1673,184,1302
1674,236,1391
1675,188,1471
1676,188,1492
1677,189,1352
1678,169,1294
1679,167,1269
1680,183,1327
1681,182,1225
1682,184,1273
1683,181,1310
1684,184,1362
1685,183,1297
1686,167,1436
1687,168,1378
1688,180,1307
1689,178,1265
1690,181,1347
1691,179,1343
1692,184,1264
